Time_number,Date,Agric,Food ,FabPr,Mach ,ElcEq,Autos,Guns ,Gold ,Mines,Coal 
10499,16/03/2005,0.007472015,0,-0.006319929,0.002197584,0.003593536,-0.013186562,0.003095205,-0.007326775,0.01133551,0.048885398
10500,17/03/2005,-0.000900405,-0.00020002,-0.008637193,-0.004912044,9.9995E-05,-0.007528266,0.003493889,-0.001601281,-0.006923915,-0.006018072
10501,18/03/2005,-0.014809116,-0.003004509,0.00019998,9.9995E-05,0.004987542,0.005286004,-0.008738066,-0.027165668,-0.008032172,0.00608147
10502,21/03/2005,0.014297305,-0.009444459,-0.006018072,-0.006420568,-0.006319929,-0.008939842,9.9995E-05,-0.019692633,0.001598721,-0.01959065
10503,22/03/2005,0.001498876,0.002197584,-0.006018072,-0.007326775,-0.008334637,-0.013896105,0.00019998,-0.02040681,-0.02306394,-0.03978087
10504,23/03/2005,-0.00471108,-0.003305457,-0.00020002,0.006280238,0.00796817,0.009851316,0.001399021,-0.003606496,-0.002904213,0.007670506
10505,24/03/2005,-0.000900405,0.006180859,0.001399021,-0.00250313,-0.001701447,-0.011465478,0.003892415,-0.004912044,-0.000900405,-0.016434306
10506,28/03/2005,0.005186527,-0.001501126,-0.016637641,-0.02306394,-0.021325787,-0.007226045,-0.002102208,-0.005314095,-0.024497632,-0.041655675
10507,29/03/2005,0.001898197,0.01222497,0.020194707,0.01400152,0.008166563,0.012521281,0.018036362,0.022934971,0.012718772,0.02039069
10508,30/03/2005,-0.004811557,-0.000500125,-0.002202424,0.003892415,0.001399021,9.9995E-05,-0.00793137,0.000899595,0.016463726,0.026544555
10509,31/03/2005,0.006876304,-0.006923915,-0.001400981,-0.004108428,-0.01095984,-0.00793137,-0.002904213,0.003792798,0.007868958,0.020684591
10510,01/04/2005,-0.005113049,0.001299156,-0.004208845,-0.000500125,-0.001300846,-0.005012542,0.007372754,-0.016637641,-0.009444459,-0.000900405
10511,04/04/2005,0.004589452,0.002696362,0.005584378,0.002297359,0.008959741,0.003493889,0.01202738,-0.00060018,-0.000500125,-0.000900405
10512,05/04/2005,-0.000500125,-0.005615739,0.001698557,0.004091618,0.000499875,0.007174204,-0.005917474,0.009257021,-0.001801622,0.001998003
10513,06/04/2005,0.001399021,0.003394233,0.01557803,0.003194891,0.014198719,0.008860628,-0.006018072,0.001998003,0.002097798,-0.003606496
10514,07/04/2005,-0.004409708,-0.005615739,-0.007326775,-0.008536331,-0.012072581,-0.02040681,-0.005917474,-0.005716307,-0.012578782,-0.017349638
10515,08/04/2005,-0.00250313,-0.001901807,-0.005213567,-0.003104815,-0.00793137,-0.022041131,0.01242252,-0.004108428,-0.002703652,-0.001701447
10516,11/04/2005,-0.002102208,0.008067371,0.008364916,0.006677655,0.007174204,-0.007729798,-0.002803927,-0.002402885,0.00249688,-0.014910613
10517,12/04/2005,-0.001701447,-0.006420568,-0.018062143,-0.025112701,-0.018571386,-0.012983928,-0.003506139,-0.009747351,-0.028193734,-0.041238748
10518,13/04/2005,-0.005917474,0.008860628,-0.021734492,-0.021427947,-0.020100672,-0.035938107,-0.015621381,-0.035316345,-0.027782381,-0.029222859
10519,14/04/2005,-0.017146159,-0.009343515,-0.021938908,-0.02388294,-0.024907636,-0.026549335,-0.025522957,-0.012072581,-0.023473356,-0.040301297
10520,15/04/2005,-0.003706862,-0.005816885,0.00059982,0.011038847,0.005783245,0.009455159,-0.000500125,0.026934001,0.020194707,0.038258712
10521,18/04/2005,0.010544214,0.001299156,0.02166364,0.016365354,0.012718772,0.005186527,-0.007830579,0.029267498,0.020488666,0.053161548
10522,19/04/2005,-0.008637193,-0.010858743,-0.015418253,-0.006420568,-0.011566636,-0.008334637,-0.006118681,-0.010252376,-0.016027761,-0.023370986
10523,20/04/2005,0.010544214,0.011632084,0.011434378,0.022054991,0.026836654,0.02887896,0.021565778,-0.012376271,0.01093994,0.034304804
10524,21/04/2005,-0.004510155,-0.004811557,0.001498876,-0.009646377,-0.015926151,-0.003506139,-0.010151351,-0.002904213,-0.01065658,-0.004008021
10525,22/04/2005,0.009653257,0.015282624,0.021467907,0.009950331,0.009752291,0.002397125,0.01439588,0.005882663,0.021272135,0.024790169
10526,25/04/2005,-0.017247893,-0.004510155,0.011236632,-0.018571386,-0.037079008,-0.017654935,0.001099395,-0.016942721,-0.015926151,-0.029943876
10527,26/04/2005,0.019998687,0.00548493,-0.003104815,-0.005716307,-0.009040745,-0.005615739,0.001399021,-0.061769026,-0.025215249,-0.029016949
10528,27/04/2005,-0.00250313,-0.00020002,-0.007125325,-0.01308524,-0.019998647,-0.012882626,0.006180859,-0.023985363,-0.018469516,-0.020713042
10529,28/04/2005,-0.000300045,0.003294567,-0.003907625,0.008662373,0.017152059,0.002397125,0.005385472,0.027906953,0.008662373,0.021467907
10530,29/04/2005,0.016463726,0.003095205,0.014790085,0.008364916,0.015479571,0.012521281,0.013014937,-0.006823225,0.016365354,0.02264173
10531,02/05/2005,-0.003305457,0.006578315,0.006677655,-0.006823225,0.01400152,0.003294567,0.006677655,0.014888612,0.009356095,0.00019998
10532,03/05/2005,-0.007024615,0.008860628,0.017741681,0.015676479,0.021076326,0.059965581,0.022739487,0.02391182,0.017545179,0.029267498
10533,04/05/2005,-0.006823225,-0.002402885,-0.001601281,0.001099395,-0.006018072,-0.025625548,-0.008032172,-0.008132983,0.002397125,0.017053755
10534,05/05/2005,0.01133551,-0.001601281,-0.002002003,0.00548493,0.001399021,0.004688989,-0.002803927,-0.009545413,0.005584378,0.024009452
10535,06/05/2005,0.009455159,0.003593536,0.007074914,0.004390348,0.010346292,0.013212331,0.008662373,0.003593536,-0.00020002,0.015085637
10536,09/05/2005,-0.002402885,-0.003104815,-0.031593872,-0.01065658,-0.012983928,-0.008838949,0.002097798,-0.019488677,-0.020100672,-0.029840842
10537,10/05/2005,0.001399021,0.007571265,0.004290781,0.003294567,0.003095205,-0.004510155,0.01222497,-0.012275031,-0.006420568,0.015479571
10538,11/05/2005,-0.006923915,-0.002402885,0.011730923,-0.016332655,-0.010050336,-0.021530119,0.003493889,-0.03334998,-0.043116291,-0.067850667
10539,12/05/2005,-0.018673265,-0.005012542,0.019802627,-0.000900405,-0.005615739,0.000699755,-0.011971372,-0.024395157,-0.016332655,-0.033556784
10540,13/05/2005,0.013212331,0.006776984,-0.001801622,0.010049336,0.01350835,0.010445258,0.009653257,-0.008334637,0.011137744,0.009455159
10541,16/05/2005,0.012521281,-0.001601281,0.020292703,0.011632084,0.003892415,9.9995E-05,0.002297359,0.014593002,0.027225986,0.029170377
10542,17/05/2005,0.011730923,0.007868958,0.02644717,0.012817504,0.019900662,0.038258712,0.002796087,0.01557803,0.023814178,0.019508466
10543,18/05/2005,0.003194891,0.001199281,-0.033556784,0.001199281,0.001199281,0.011730923,-0.000300045,-0.004510155,-0.00471108,-0.003907625
10544,19/05/2005,-0.002302649,0.001498876,-0.003305457,-0.002302649,0.00079968,0.013212331,-0.003004509,-0.014301785,-0.002703652,-0.006118681
10545,20/05/2005,0.00079968,-0.0010005,0.01498713,0.008860628,0.006578315,0.005982072,0.002197584,0.015381102,0.013607003,0.027615167
10546,23/05/2005,0.00548493,0.000499875,-0.005615739,0.001998003,-0.000500125,-0.01308524,0.006776984,0.02508278,0.009157938,-0.006621876
10547,24/05/2005,-0.006018072,-0.001801622,-0.020713042,-0.007528266,-0.013591954,-0.004610613,-0.004309272,-0.00060018,-0.005716307,-0.005816885
10548,25/05/2005,0.010742097,0.002297359,0.014790085,0.013212331,0.007769737,0.01212618,0.007174204,-0.008838949,0.013902905,0.021174235
10549,26/05/2005,0.001498876,-0.003205131,0.003992021,0.001798382,-0.00020002,-0.001701447,0.003992021,0.036621183,0.01064316,0.013902905
10550,27/05/2005,0.002796087,-0.008435479,0.008265744,-0.002803927,-0.002703652,-0.008939842,-0.005314095,-0.005615739,-0.005917474,0.007571265
10551,31/05/2005,0.004290781,0.009257021,-0.00020002,0.009058844,0.009257021,0.0009995,-0.00020002,0.017250353,0.013804281,0.035560175
10552,01/06/2005,-0.006319929,0.001598721,-0.00250313,0.000499875,-0.000300045,0.006280238,0.004191205,-0.004208845,0.004987542,-0.006319929
10553,02/06/2005,-0.003104815,-0.008032172,-0.010858743,-0.005917474,-0.008939842,-0.014809116,-0.001901807,0.010049336,0.002097798,0.011533236
10554,03/06/2005,-0.003807238,-0.00040008,0.000499875,0.001399021,0.004091618,-0.001601281,-0.001801622,-0.010252376,-0.00020002,0
10555,06/06/2005,0.006677655,-0.001200721,0.002995509,-0.00040008,-0.006319929,0.009356095,-0.002002003,-0.01959065,-0.000700245,-0.014707629
10556,07/06/2005,-0.003907625,-0.004208845,-0.009141658,0.001598721,-0.003305457,0.014198719,-0.00250313,-0.003606496,-0.014301785,-0.005012542
10557,08/06/2005,-0.002904213,0.00039992,-0.005716307,0.008761506,-0.00250313,-0.004208845,0.00796817,0.003792798,0.005783245,0.018330957
10558,09/06/2005,-0.006018072,-0.002603386,-0.003907625,-0.003807238,-0.006118681,0.025375306,-0.00040008,0.034787825,0.009455159,0.029655885
10559,10/06/2005,0.009752291,0.001798382,0.011434378,0.003294567,0.002197584,0.007472015,-0.007629027,0.01202738,0.007769737,0.032176732
10560,13/06/2005,0.006478966,0.002397125,0.007769737,0.001898197,0.001898197,0.019410394,-0.001701447,-0.01399751,-0.002202424,-0.008032172
10561,14/06/2005,0.005683816,0.002995509,0.011236632,0.000499875,0.002297359,0.006280238,-0.003305457,0.010148331,0.023130417,0.011533236
10562,15/06/2005,0.003394233,0.000899595,0.003892415,0.005683816,0.003394233,0.004191205,-0.00060018,0.035367144,0.027906953,0.009058844
10563,16/06/2005,0.001099395,-0.000900405,0.01064316,0.009157938,0.005385472,-0.00020002,0.005385472,0.003294567,0.010544214,0.005286004
10564,17/06/2005,0.002097798,0.0009995,-0.008032172,-0.001200721,-0.010353412,-0.004510155,0.001299156,-0.017960325,-0.018571386,-0.006722546
10565,20/06/2005,-0.004208845,-0.002102208,0.002796087,0.002895803,0.001099395,0.005783245,0.001898197,0.004987542,-0.006823225,-0.025317808
10566,21/06/2005,0.001099395,-0.003807238,-0.003405793,-0.002904213,0.00079968,-0.019386714,-0.0010005,-0.002904213,-0.007830579,-0.002803927
10567,22/06/2005,-0.008536331,-0.009444459,-0.018367657,-0.011162065,-0.013794711,-0.021836695,-0.009444459,0.001299156,-0.017451394,-0.012072581
10568,23/06/2005,0.001399021,-0.007729798,-0.02809088,-0.014910613,-0.012173801,-0.01399751,-0.012477522,0.004688989,0.003493889,-0.012983928
10569,24/06/2005,-0.016841017,-0.001601281,0.009554213,-0.002302649,-0.003305457,-0.007125325,0,-0.017146159,0.005584378,0.014790085
10570,27/06/2005,0.002796087,0.010544214,0.006975614,0.010148331,0.01813457,0.023716527,0.013607003,-0.010858743,0.013705647,-0.00471108
10571,28/06/2005,0.001998003,-0.01136433,0.003095205,-0.002904213,-0.00080032,0.003294567,-0.002603386,0.0303352,0.008265744,0.003194891
10572,29/06/2005,0.002596626,-0.002102208,-0.001701447,-0.006923915,-0.011465478,-0.009646377,0.010148331,-0.016129382,-0.003506139,-0.001901807
10573,30/06/2005,0.01133551,0.00249688,-0.00060018,0.005087039,0.003992021,0.007174204,-0.003907625,-0.002302649,0.004489905,0.021565778
10574,01/07/2005,0.004589452,0.00019998,0.01813457,0.011038847,0.014790085,0.007868958,-0.006823225,-0.025933382,0.005385472,0.018625464
10575,05/07/2005,-0.007729798,-0.009141658,0.002796087,-0.008233805,-0.01095984,-0.00250313,-0.013896105,0.003992021,0.008959741,0.010742097
10576,06/07/2005,0.01222497,-0.003405793,0.00039992,0.005982072,0.002995509,-0.002402885,-0.002102208,-0.000100005,-0.00060018,0.010049336
10577,07/07/2005,0.006578315,0.010742097,0.006776984,0.01400152,0.015873349,0.021565778,-0.001801622,-0.002002003,0.018429135,0.00608147
10578,08/07/2005,0.01064316,0.001199281,0.010841023,0.013113639,0.009356095,0.018723614,-0.008032172,0.018821754,0.014198719,0.013804281
10579,11/07/2005,-0.001200721,0.003792798,-0.005113049,-0.00060018,-0.004108428,-0.000700245,0.001299156,-0.003205131,-0.006319929,0.003394233
10580,12/07/2005,-0.007024615,-0.000500125,-0.003205131,9.9995E-05,0.003792798,-0.001100605,-0.005414633,-0.010454458,0.000499875,-0.007024615
10581,13/07/2005,-0.005314095,0.004688989,0.003095205,0.004191205,0.00079968,0.016168581,0.002696362,-0.022450129,-0.006420568,-0.029531803
10582,14/07/2005,0.006975614,0.004290781,-0.001400981,-0.00040008,0.003892415,0,0.001898197,-0.014098924,-0.000700245,0.012916225
10583,15/07/2005,-0.007326775,-0.004610613,-0.004510155,-0.001801622,-0.002202424,0.004390348,-0.005012542,-0.001701447,0.003493889,-0.008838949
10584,18/07/2005,0.001798382,0.002297359,0.020978406,0.020978406,0.01597177,0.006876304,0.002097798,0.009157938,0.008662373,0.067097744
10585,19/07/2005,0.003493889,-0.002803927,0.005087039,0.016266972,0.011434378,0.002796087,0.005385472,0.006280238,0.031983046,0.016660441
10586,20/07/2005,-0.007326775,-0.004108428,-0.015215166,-0.006722546,-0.010353412,-0.01572296,-0.002102208,0.027712439,-0.000900405,0.014297305
10587,21/07/2005,0.007174204,0.005982072,0.02039069,0.015774919,0.007074914,0.00548493,0.006478966,0.003593536,0.010049336,0.024790169
10588,22/07/2005,-0.000300045,-0.001901807,-0.012072581,-0.004309272,-0.006420568,-0.007830579,0.006975614,-0.012578782,-0.004510155,-0.029531803
10589,25/07/2005,0.002796087,0.002796087,-0.05551271,0.000899595,0.011236632,0.009356095,0.019802627,-0.013287894,0.001199281,0.013212331
10590,26/07/2005,-0.004912044,0.003493889,-0.005716307,0.003194891,-0.000700245,0.000699755,0.001498876,0.009157938,-0.002904213,0.009653257
10591,27/07/2005,0.019116117,0.009157938,0.01813457,0.01242252,0.003294567,0.01133551,-0.012882626,0.003394233,0.023228126,0.03333806
10592,28/07/2005,-0.001200721,-0.003305457,-0.005414633,0,-0.008032172,-0.009141658,-0.008435479,-0.010252376,-0.009141658,-0.011465478
10593,29/07/2005,-0.009545413,-0.007830579,-0.002202424,0.002197584,0.001299156,0.005385472,0.00059982,0.0009995,0.013804281,0.03237038
10594,01/08/2005,-0.001100605,0.003394233,0.009356095,0.010346292,0.010247316,0.001498876,0.006975614,0.014790085,0.01350835,0.001199281
10595,02/08/2005,0.005882663,0.001698557,-0.01308524,-0.003405793,-0.004610613,-0.004208845,-0.000100005,0.054772236,-0.005113049,-0.009949331
10596,03/08/2005,-0.014200349,-0.007226045,-0.004108428,-0.007226045,-0.008637193,-0.008233805,-0.003104815,-0.016027761,-0.005213567,-0.000500125
10597,04/08/2005,-0.016027761,-0.010353412,-0.008334637,-0.007024615,-0.005716307,-0.018062143,0.000899595,-0.011870173,-0.016231013,-0.016942721
10598,05/08/2005,-0.007024615,0.00039992,0.001898197,0.00079968,-0.000300045,0.0009995,0.005882663,-0.007629027,0.001399021,0.008067371
10599,08/08/2005,0.010148331,0.002696362,-0.006018072,0.003593536,0.005982072,0.007769737,-0.006621876,0.00796817,0.001199281,0.009851316
10600,09/08/2005,0.000699755,0.0009995,-0.002703652,0.003194891,-0.001400981,0.00079968,-0.002202424,0.018036362,0.013902905,0.014593002
10601,10/08/2005,0.001498876,0.002397125,0.012817504,0.010247316,0.011632084,0.003194891,0.005982072,0.03854741,0.018723614,0.008662373
10602,11/08/2005,-0.007427516,-0.00471108,-0.008132983,-0.007226045,-0.006319929,-0.011465478,-0.007226045,0.001898197,-0.0062193,0.004091618
10603,12/08/2005,0.007868958,0.002696362,0.00059982,0.002397125,0.002796087,0.002397125,0.005087039,-0.01065658,0.002397125,-0.001200721
10604,15/08/2005,-0.003104815,-0.008233805,-0.021223636,-0.024907636,-0.016535969,-0.011162065,-0.002102208,-0.004008021,-0.020100672,-0.018163971
10605,16/08/2005,-0.003305457,0.002397125,0.007372754,0.003792798,-0.001501126,-0.002102208,0.003593536,-0.025625548,-0.018265809,-0.033453376
10606,17/08/2005,-0.006521217,0.003194891,-0.019080888,-0.006420568,-0.004309272,-0.010757657,-0.00471108,0.004688989,-0.01065658,-0.005012542
10607,18/08/2005,-0.001200721,0.001798382,0.005783245,0.009058844,0.003693172,0.004290781,-0.002002003,0.004290781,0.001498876,0.01557803
10608,19/08/2005,0.00548493,0.004191205,-0.002402885,-0.00040008,0.008464078,0.00039992,0.007868958,-0.003807238,0.005186527,0.015085637
10609,22/08/2005,-0.004912044,-0.004912044,-0.004208845,-0.003807238,-0.004008021,-0.002803927,-0.000500125,-0.009444459,-0.012173801,-0.007729798
10610,23/08/2005,-0.00060018,-0.0062193,-0.010454458,-0.007528266,-0.01065658,0.002895803,-0.01136433,-0.025010163,-0.022245609,-0.020100672
10611,24/08/2005,0.001498876,0.00059982,0.005584378,0.00608147,0.007174204,0,-0.003405793,0.003593536,0.009058844,0.004589452
10612,25/08/2005,-0.017654935,-0.003004509,0.002696362,-0.005314095,-0.0062193,-0.007528266,-0.005515181,-0.000300045,-0.008435479,-0.001801622
10613,26/08/2005,0.004788517,0.006578315,0.00249688,0.008563231,0.008067371,-0.000700245,0.013014937,0.001898197,0.013804281,0.035077527
10614,29/08/2005,-0.00250313,-0.006118681,-0.01136433,0.000499875,-0.006621876,-0.003907625,-0.001400981,-0.014200349,-0.002703652,0.030917103
10615,30/08/2005,0.016168581,0.006677655,0.040949986,0.025667747,0.021467907,0.009157938,0.00019998,0.023423515,0.048504409,0.018821754
10616,31/08/2005,-0.005314095,0.002995509,-0.013186562,0.002297359,0.002397125,-0.015113638,-0.005716307,0.03333806,0.007472015,0.006776984
10617,01/09/2005,-0.003305457,0.001798382,0.010247316,-0.002302649,-0.002002003,-0.001200721,-0.004510155,-0.004610613,-0.003907625,-0.023678127
10618,02/09/2005,0.010148331,0.004589452,0.018036362,0.010148331,0.012620031,0.008860628,0.008364916,-0.006521217,0.005982072,-0.005012542
10619,06/09/2005,0.00079968,-0.003104815,-0.006521217,0.001998003,-0.001200721,0.006776984,0.009157938,0.001099395,-0.003104815,0.007372754
10620,07/09/2005,-0.010757657,-0.005716307,-0.007729798,-0.007024615,-0.005113049,-0.012477522,-0.002703652,0.01498713,-0.00471108,0.023130417
10621,08/09/2005,0.004589452,0.005783245,0.007273484,0.008761506,0.009752291,-0.001300846,-0.00040008,0.037006726,0.011434378,0.027225986
10622,09/09/2005,0.005385472,0.000899595,0.008364916,0.000299955,0.003892415,0.006478966,0.000299955,-0.003004509,0.005584378,-0.009646377
10623,12/09/2005,-0.015113638,-0.008334637,-0.015113638,-0.002102208,-0.007125325,-0.006118681,-0.003506139,-0.016739324,-0.019896632,-0.009646377
10624,13/09/2005,-0.010858743,-0.007326775,-0.02081514,-0.010555514,-0.006521217,-0.001801622,-0.005816885,0.046979001,0.006379607,0.010841023
10625,14/09/2005,0.002097798,0.004688989,0.0009995,-0.003104815,-0.007427516,-0.012680053,0.002097798,0.021565778,0.00548493,0.00608147
10626,15/09/2005,0.005982072,0.001598721,0.013311014,0.000899595,0.01064316,0.000699755,0.001299156,0.033047854,0.016857117,0.042484612
10627,16/09/2005,-0.001200721,-0.0062193,-0.015316704,-0.006521217,-0.011060947,-0.022552404,-0.004510155,-0.004108428,0.006478966,0.016857117
10628,19/09/2005,0.013014937,-0.007729798,-0.004208845,-0.01136433,-0.000100005,-0.012376271,-0.007226045,-0.031800313,-0.016434306,-0.017451394
10629,20/09/2005,-0.011667805,-0.010454458,-0.023780529,-0.005716307,-0.01582455,-0.002603386,-0.018673265,0.034401427,0.016758784,0.009752291
10630,21/09/2005,-0.0010005,0.001399021,0.003394233,0.006975614,0.005783245,0.00019998,-0.000300045,-0.005213567,0.003493889,-0.011060947
10631,22/09/2005,0.011533236,0.005882663,0.001698557,0.001199281,0.01557803,0.011137744,0.012521281,-0.010555514,0.006876304,-0.008637193
10632,23/09/2005,0.004987542,0.001898197,-0.01095984,-0.001300846,-0.000100005,0.00039992,0.001998003,0.02264173,0.022348404,0.020096702
10633,26/09/2005,-0.001400981,0.014198719,-0.002904213,0.003593536,0.001299156,-0.005917474,0.002397125,-0.010555514,0.006975614,-0.018367657
10634,27/09/2005,0.00249688,0.007670506,-0.006319929,-0.005716307,0.003095205,-0.00250313,-0.003807238,0.025960102,0.011829752,0.016266972
10635,28/09/2005,0.01064316,0.007670506,0.010841023,0.009058844,0.010049336,0.002895803,-0.005816885,0.011038847,0.014593002,0.011137744
10636,29/09/2005,0.004290781,0.00796817,0.004191205,0.008067371,0.005982072,0.005982072,0.001798382,-0.016841017,0.001299156,-0.003907625
10637,30/09/2005,0.000299955,0.002197584,-0.002202424,0.003693172,0.003792798,0.00548493,0.00548493,-0.00471108,0.005286004,0.022543964
10638,03/10/2005,-0.011060947,-0.000100005,-0.003907625,-0.013591954,-0.009949331,-0.016434306,-0.013389237,-0.019896632,-0.014504686,-0.031800313
10639,04/10/2005,-0.016027761,-0.010757657,-0.028605257,-0.024600117,-0.019284761,-0.034798506,-0.009848336,-0.026138658,-0.03894875,-0.063152815
10640,05/10/2005,-0.009545413,-0.002603386,-0.026241311,-0.013591954,-0.004409708,-0.008939842,0.004390348,0.038354954,-0.015519812,-0.05108279
10641,06/10/2005,0.008364916,0.001299156,0.014198719,0.011533236,-0.000700245,-0.003606496,-0.002002003,0.016660441,0.019116117,0.033918218
10642,07/10/2005,-0.003104815,-0.005515181,-0.002703652,-0.010151351,-0.010555514,-0.050661915,0.001898197,-0.004208845,-0.011667805,-0.00040008
10643,10/10/2005,-0.016535969,-0.003205131,-0.007427516,-0.001400981,-0.00793137,-0.002202424,-0.014707629,-0.004208845,0.01093994,0.027809701
10644,11/10/2005,-0.008536331,-0.001501126,-0.018062143,-0.006118681,-0.006420568,-0.000500125,-0.004309272,-0.023985363,-0.027679569,-0.010454458
10645,12/10/2005,0.00079968,-0.001200721,0.020782539,-0.001801622,0.001898197,0.010049336,-0.003205131,-0.012173801,-0.006420568,-0.030665414
10646,13/10/2005,0.002397125,0.009554213,0.021467907,0.01093994,0.012817504,0.003294567,0.023228126,-0.010555514,0.011434378,0.025375306
10647,14/10/2005,0.001199281,0.00249688,-0.002002003,0.003394233,-0.004409708,0.019312311,0.009653257,0.018036362,0.02039069,0.05552931
10648,17/10/2005,0.001099395,-0.001200721,0.003593536,-0.0216323,-0.007629027,-0.022143365,-0.006319929,-0.021121497,-0.017756722,-0.06443186
10649,18/10/2005,0.001798382,0.00019998,0.005584378,0.011928571,0.014297305,0.010148331,0.02644717,-0.018978967,0.01607018,0.006975614
10650,19/10/2005,-0.020304753,-0.011971372,-0.018163971,-0.014707629,-0.013389237,-0.009242581,-0.017858518,-0.022143365,-0.037909573,-0.044369948
10651,20/10/2005,0.000499875,-0.00040008,0.017643435,-0.011870173,0.00019998,-0.008838949,-0.012477522,0.015282624,0.018821754,0.015184135
10652,21/10/2005,0.012521281,0.006975614,0.015774919,0.019900662,0.015282624,0.031014054,0.024399887,0.023130417,0.035367144,0.056474847
10653,24/10/2005,-0.011060947,-0.006018072,-0.097392346,0.002297359,0.003693172,-0.002904213,-0.015215166,0.01813457,-0.002603386,0.003992021
10654,25/10/2005,0.014494446,-0.004912044,0.018527305,-0.000500125,-0.005917474,-0.001601281,-0.018877056,-0.039884934,0.007868958,-0.011566636
10655,26/10/2005,-0.007125325,-0.014200349,-0.022245609,-0.019896632,-0.023575737,-0.033143219,-0.006521217,-0.005615739,-0.021530119,-0.041655675
10656,27/10/2005,0.002796087,0.014888612,0.009157938,0.01607018,0.011236632,0.013113639,0.02166364,0.004290781,0.009257021,-0.005716307
10657,28/10/2005,0.011236632,-0.004811557,0.029947076,0.014691549,0.01212618,0.020586634,-0.008334637,-0.030665414,0.009554213,0.004987542
10658,31/10/2005,-0.003305457,0.000899595,-0.0010005,-0.001200721,0.00039992,-0.006923915,-0.008132983,-0.004208845,0.0009995,0.000899595
10659,01/11/2005,0.008166563,-0.00040008,0.012817504,0.016955441,0.01212618,0.008959741,0.003693172,0.019116117,0.029752958,0.025277807
10660,02/11/2005,-0.016841017,-0.001701447,0.002995509,0.006578315,0.00608147,-0.001100605,-0.000700245,-0.015215166,-0.000900405,0.019214219
10661,03/11/2005,0.001099395,-0.003205131,0.01813457,-0.009141658,-0.000300045,-0.002002003,-0.009141658,-0.00080032,-0.012173801,-0.023575737
10662,04/11/2005,-0.002002003,-0.000500125,0.009157938,0.007372754,0.00608147,0.009752291,0.007273484,0.007769737,-0.002904213,-0.013794711
10663,07/11/2005,-0.006621876,-0.001601281,-0.011566636,0.000299955,-0.004008021,-0.014910613,-0.003907625,-0.007125325,-0.015519812,0.002995509
10664,08/11/2005,-0.00471108,0.005286004,0.004290781,0.00079968,-0.002402885,-0.016942721,-0.003907625,0.032757564,0.00059982,-0.036456537
10665,09/11/2005,0.003095205,0.009851316,-0.002402885,0.00039992,0.006876304,-0.005515181,0.001399021,-0.013693327,0.012916225,-0.044265416
10666,10/11/2005,-0.001901807,-0.00060018,0.006280238,0.004290781,0.001798382,0.015381102,0.001998003,0.019998687,0.014593002,0.026544555
10667,11/11/2005,-0.008032172,-0.005917474,0.002197584,0.001399021,0.00059982,-0.004510155,0.004788517,-0.016739324,-0.005314095,-0.038013442
10668,14/11/2005,-0.008233805,-0.005113049,0.004788517,-0.001400981,-0.002202424,-0.017553159,0.002596626,-0.016434306,-0.008838949,0.008761506
10669,15/11/2005,0.00059982,-0.004008021,0.002895803,0.008860628,-0.000700245,-0.016942721,0.005385472,0.065319466,0.024887716,0.002596626
10670,16/11/2005,0.010841023,0.005286004,0.010445258,0.009058844,0.014100124,0.019508466,0.009554213,0.02039069,0.016266972,0.027420596
10671,17/11/2005,0.00249688,0.003693172,0.016365354,0.0009995,0.001199281,0.032079893,-0.013389237,-0.01136433,-0.001901807,-0.017553159
10672,18/11/2005,-0.00020002,0.003892415,0.009950331,0.008464078,0.005286004,-0.00020002,0.019018006,0.021761492,0.004688989,0.033724869
10673,21/11/2005,0.001698557,0.002097798,-0.002302649,0.013113639,0.003493889,0.002397125,-0.008032172,0.0009995,0.004489905,0.020684591
10674,22/11/2005,0.002297359,0.002297359,0.017839918,0.001998003,0.002197584,0.005982072,-0.006521217,-0.018265809,-0.007830579,0.010049336
10675,23/11/2005,-0.004309272,-0.00020002,-0.004108428,0.001598721,-0.000500125,-0.009747351,0.005683816,0.016758784,0.017250353,0.006478966
10676,25/11/2005,-0.00793137,-0.004008021,-0.002102208,-0.012781334,0.003095205,0.001498876,-0.005615739,0.011434378,-0.017247893,-0.047510983
10677,28/11/2005,0.004589452,0.000699755,-0.01136433,0.001898197,0.006975614,0.003992021,0.012916225,-0.007125325,0.006677655,0.02946171
10678,29/11/2005,-0.006823225,-0.01349059,0.015873349,0.007174204,0.002995509,-0.013794711,-0.004309272,-0.027988037,0.00249688,0.013409687
10679,30/11/2005,0.014593002,0.015282624,-0.001100605,0.02391182,0.027225986,0.01242252,0.019508466,0.026739297,0.038643624,0.022837234
10680,01/12/2005,-0.002102208,-0.002102208,-0.005113049,-0.00020002,-0.003907625,-0.007528266,-0.003506139,-0.018367657,-0.002803927,-0.014910613
10681,02/12/2005,-0.009242581,-0.0062193,-0.022859294,-0.004610613,-0.002002003,-0.004510155,-0.002302649,0.008265744,0.004091618,0.01242252
10682,05/12/2005,0.00019998,-0.003104815,-0.006621876,0.003394233,-0.00080032,0.00079968,0.00796817,0.038066201,0.006578315,0.01202738
10683,06/12/2005,-0.003807238,-0.004008021,-0.010757657,-0.010454458,-0.006823225,0.00079968,0.003194891,0.014790085,-0.008738066,-0.000300045
10684,07/12/2005,-0.002102208,0.00079968,0.005286004,0.001898197,9.9995E-05,-0.004309272,0.001099395,0.011928571,0.007670506,0.012916225
